score	df.info.line	df.info.class
Cecilia1-Group27.day28.R32_362_13	-0.588748270242969	362	line
Cecilia1-Group27.day28.R32_362_2	1.68309561443338	362	line
Cecilia1-Group27.day28.R32_362_3	2.08737377897814	362	line
Cecilia1-Group27.day28.R32_362_4	3.57401830965448	362	line
Cecilia1-Group27.day28.R32_362_5	-0.00367658128567272	362	line
Cecilia1-Group27.day28.R32_362_6	-0.293442050178887	362	line
Cecilia1-Group27.day28.R32_362_7	-0.11976365506454	362	line
Cecilia1-Group27.day28.R32_362_8	0.243078527827185	362	line
Cecilia1-Group27.day28.R32_362_9	-1.77600377265752	362	line
Deja-Group27.day28.R32_Ral_362_1	1.62560179529923	362	line
Deja-Group27.day28.R32_Ral_362_2	2.44993704444865	362	line
Deja-Group27.day28.R32_Ral_362_3	1.38396196315596	362	line
Deja-Group27.day28.R32_Ral_362_4	1.38497110071033	362	line
Deja-Group27.day28.R32_Ral_362_5	1.55363498038207	362	line
Deja-Group27.day28.R32_Ral_362_6	5.06222473071815	362	line
Deja-Group27.day28.R32_Ral_362_7	1.61489460076518	362	line
Cecilia1-Group27.day28.R32_365_1	0.357322759572977	365	line
Cecilia1-Group27.day28.R32_365_2	-0.328967144289098	365	line
Cecilia1-Group27.day28.R32_365_3	-0.0835178878902416	365	line
Cecilia1-Group27.day28.R32_365_4	0.970280018931508	365	line
Cecilia1-Group27.day28.R32_365_5	1.84131927254178	365	line
Cecilia1-Group27.day28.R32_365_6	1.84545913666046	365	line
Cecilia1-Group27.day28.R32_365_7	1.156664729285	365	line
Cecilia1-Group27.day28.R32_365_8	2.63845154075292	365	line
Cecilia2-Group27.day28.R32_365_1	4.46646174763688	365	line
Cecilia2-Group27.day28.R32_365_10	1.76493580926761	365	line
Cecilia2-Group27.day28.R32_365_11	5.16049358771639	365	line
Cecilia2-Group27.day28.R32_365_12	-0.890838021259871	365	line
Cecilia2-Group27.day28.R32_365_13	3.11991859485773	365	line
Cecilia2-Group27.day28.R32_365_14	4.02380016612151	365	line
Cecilia2-Group27.day28.R32_365_15	2.00352652475143	365	line
Cecilia2-Group27.day28.R32_365_2	1.11762276311731	365	line
Cecilia2-Group27.day28.R32_365_3	2.84597950652898	365	line
Cecilia2-Group27.day28.R32_365_4	2.73143611551932	365	line
Cecilia2-Group27.day28.R32_365_5	1.61644698556144	365	line
Cecilia2-Group27.day28.R32_365_6	3.46332346805635	365	line
Cecilia2-Group27.day28.R32_365_7	0.855642341167394	365	line
Cecilia2-Group27.day28.R32_365_8	2.75745261635263	365	line
Cecilia2-Group27.day28.R32_365_9	3.13388029138123	365	line
Cecilia3-Group27.day28.R32_365_1	2.53950375635289	365	line
Cecilia3-Group27.day28.R32_365_2	0.546515777360789	365	line
Cecilia3-Group27.day28.R32_365_3	0.719687227976712	365	line
Cecilia3-Group27.day28.R32_365_4	4.40257638623727	365	line
Cecilia1-Group27.day28.R32_383_1	-3.88213343738501	383	line
Cecilia1-Group27.day28.R32_383_10	-5.26271675483859	383	line
Cecilia1-Group27.day28.R32_383_2	0.0533691464826217	383	line
Cecilia1-Group27.day28.R32_383_3	-2.42200726460274	383	line
Cecilia1-Group27.day28.R32_383_4	-3.41769547078417	383	line
Cecilia1-Group27.day28.R32_383_5	-2.72178227166897	383	line
Cecilia1-Group27.day28.R32_383_6	-2.80344131841993	383	line
Cecilia1-Group27.day28.R32_383_7	-0.531872237268978	383	line
Cecilia1-Group27.day28.R32_383_8	-2.51067081045504	383	line
Cecilia1-Group27.day28.R32_383_9	-3.33025162135376	383	line
Cecilia2-Group27.day28.R32_383_1	-2.05799458594008	383	line
Cecilia2-Group27.day28.R32_383_10	-1.20929003685902	383	line
Cecilia2-Group27.day28.R32_383_11	0.160189541245449	383	line
Cecilia2-Group27.day28.R32_383_2	0.581036056479377	383	line
Cecilia2-Group27.day28.R32_383_3	0.21723076477925	383	line
Cecilia2-Group27.day28.R32_383_4	-3.19061514051688	383	line
Cecilia2-Group27.day28.R32_383_5	-0.517471016201199	383	line
Cecilia2-Group27.day28.R32_383_6	-0.607368927998962	383	line
Cecilia2-Group27.day28.R32_383_7	-0.952287819617749	383	line
Cecilia2-Group27.day28.R32_383_8	-3.52462416960638	383	line
Cecilia2-Group27.day28.R32_383_9	-0.523391047578428	383	line
Cecilia3-Group27.day28.R32_383_1	-3.21780917289712	383	line
Cecilia3-Group27.day28.R32_383_2	1.14341495447802	383	line
Ben-group27.day28.R32_Ral_386_1	-0.876453155314539	386	line
Ben-group27.day28.R32_Ral_386_10	-4.37777871129869	386	line
Ben-group27.day28.R32_Ral_386_11	-2.20072795138131	386	line
Ben-group27.day28.R32_Ral_386_12	-3.49545679677139	386	line
Ben-group27.day28.R32_Ral_386_13	-1.44217932038395	386	line
Ben-group27.day28.R32_Ral_386_14	-1.80044004860508	386	line
Ben-group27.day28.R32_Ral_386_15	-4.30603576324549	386	line
Ben-group27.day28.R32_Ral_386_16	-1.05271547608622	386	line
Ben-group27.day28.R32_Ral_386_2	-1.54474726308054	386	line
Ben-group27.day28.R32_Ral_386_3	-0.750140332002449	386	line
Ben-group27.day28.R32_Ral_386_4	-4.19855159626316	386	line
Ben-group27.day28.R32_Ral_386_5	-4.35697090634415	386	line
Ben-group27.day28.R32_Ral_386_6	-4.13772975001615	386	line
Ben-group27.day28.R32_Ral_386_7	-4.45925987296233	386	line
Ben-group27.day28.R32_Ral_386_8	-2.50043269341567	386	line
Ben-group27.day28.R32_Ral_386_9	-2.21884995287924	386	line
Deja-Group27.day28.R32_Ral_386_1	1.17158826006393	386	line
Deja-Group27.day28.R32_Ral_386_2	-1.46108063689931	386	line
Deja-Group27.day28.R32_Ral_386_3	0.0157193968567674	386	line
Deja-Group27.day28.R32_Ral_386_4	-1.18968883344294	386	line
Ben-group27.day28.R32_Ral_390_1	-2.40341516191211	390	line
Ben-group27.day28.R32_Ral_390_10	-4.90941361676889	390	line
Ben-group27.day28.R32_Ral_390_11	-4.00627247048694	390	line
Ben-group27.day28.R32_Ral_390_12	0.704307159891713	390	line
Ben-group27.day28.R32_Ral_390_13	1.96806886631305	390	line
Ben-group27.day28.R32_Ral_390_2	-5.09922289060274	390	line
Ben-group27.day28.R32_Ral_390_3	-3.08449719049413	390	line
Ben-group27.day28.R32_Ral_390_4	-4.48843133922708	390	line
Ben-group27.day28.R32_Ral_390_5	-4.01673701719033	390	line
Ben-group27.day28.R32_Ral_390_6	-3.24286255105814	390	line
Ben-group27.day28.R32_Ral_390_7	-2.02845351469462	390	line
Ben-group27.day28.R32_Ral_390_8	-4.94124475557701	390	line
Ben-group27.day28.R32_Ral_390_9	-4.18450853916836	390	line
Braydon-Group27.day28.R32_Ral_390_1	-0.0801748235753115	390	line
Braydon-Group27.day28.R32_Ral_390_2	-0.657608933122289	390	line
Braydon-Group27.day28.R32_Ral_390_3	-0.424499972473429	390	line
Braydon-Group27.day28.R32_Ral_390_4	1.0472585712079	390	line
Braydon-Group27.day28.R32_Ral_390_5	-0.593658385548173	390	line
Deja-Group27.day28.R32_Ral_390_1	-0.322713284504018	390	line
Deja-Group27.day28.R32_Ral_390_2	1.02484981538797	390	line
Deja-Group27.day28.R32_Ral_390_3	-4.61934705513212	390	line
Deja-Group27.day28.R32_Ral_390_4	-1.10976183245542	390	line
Deja-Group27.day28.R32_Ral_390_5	-2.16491957069399	390	line
Deja-Group27.day28.R32_Ral_390_6	2.1514420859668	390	line
Deja-Group27.day28.R32_Ral_390_7	-1.69455839194853	390	line
Deja-Group27.day28.R32_Ral_390_8	0.900486425888917	390	line
Cecilia1-Group27.day28.R32_397_1	-1.48204441527154	397	line
Cecilia1-Group27.day28.R32_397_2	-3.25130950790605	397	line
Cecilia1-Group27.day28.R32_397_3	-3.53736550117375	397	line
Cecilia1-Group27.day28.R32_397_4	-2.70691547409954	397	line
Cecilia1-Group27.day28.R32_397_5	-4.25580710090176	397	line
Cecilia1-Group27.day28.R32_397_6	-4.7563673911037	397	line
Cecilia2-Group27.day28.R32_397_1	-3.88075124358687	397	line
Cecilia2-Group27.day28.R32_397_2	-1.83191586309957	397	line
Cecilia2-Group27.day28.R32_397_3	-2.00178184395452	397	line
Cecilia3-Group27.day28.R32_397_1	-5.96074029357718	397	line
Cecilia3-Group27.day28.R32_397_2	-5.79928266281795	397	line
Cecilia3-Group27.day28.R32_397_3	-4.02876222350473	397	line
Cecilia3-Group27.day28.R32_397_4	-5.24139886597	397	line
Cecilia1-Group27.day28.R32_443_1	0.589104030665573	443	line
Cecilia1-Group27.day28.R32_443_10	2.88984419515835	443	line
Cecilia1-Group27.day28.R32_443_11	-0.193139645054433	443	line
Cecilia1-Group27.day28.R32_443_12	3.99167716378127	443	line
Cecilia1-Group27.day28.R32_443_13	2.60416023761387	443	line
Cecilia1-Group27.day28.R32_443_14	-0.126789861237193	443	line
Cecilia1-Group27.day28.R32_443_15	1.57131912540309	443	line
Cecilia1-Group27.day28.R32_443_16	1.64438630876019	443	line
Cecilia1-Group27.day28.R32_443_17	1.24006901410086	443	line
Cecilia1-Group27.day28.R32_443_18	2.42329488599382	443	line
Cecilia1-Group27.day28.R32_443_19	2.45567424683115	443	line
Cecilia1-Group27.day28.R32_443_2	-2.41167212551896	443	line
Cecilia1-Group27.day28.R32_443_20	-0.679432031304764	443	line
Cecilia1-Group27.day28.R32_443_21	-0.157546439689325	443	line
Cecilia1-Group27.day28.R32_443_3	3.48761090314028	443	line
Cecilia1-Group27.day28.R32_443_4	1.20612238352889	443	line
Cecilia1-Group27.day28.R32_443_5	4.22087582736531	443	line
Cecilia1-Group27.day28.R32_443_6	2.72562944784696	443	line
Cecilia1-Group27.day28.R32_443_7	-0.249077832544227	443	line
Cecilia1-Group27.day28.R32_443_8	1.02904715751679	443	line
Cecilia1-Group27.day28.R32_443_9	1.39522498222677	443	line
Cecilia1-Group27.day28.R32_48_1	2.31466359766112	48	line
Cecilia1-Group27.day28.R32_48_10	6.48329490148625	48	line
Cecilia1-Group27.day28.R32_48_11	0.575891076602336	48	line
Cecilia1-Group27.day28.R32_48_2	1.50264421276412	48	line
Cecilia1-Group27.day28.R32_48_3	1.89434276454332	48	line
Cecilia1-Group27.day28.R32_48_4	2.11205890644854	48	line
Cecilia1-Group27.day28.R32_48_5	1.94665014465468	48	line
Cecilia1-Group27.day28.R32_48_6	1.26502155514101	48	line
Cecilia1-Group27.day28.R32_48_7	-0.734420236961277	48	line
Cecilia1-Group27.day28.R32_48_8	-0.887212332490212	48	line
Cecilia1-Group27.day28.R32_48_9	1.63674900021651	48	line
Cecilia2-Group27.day28.R32_48_1	-0.548493420673485	48	line
Cecilia2-Group27.day28.R32_48_2	4.20482998887234	48	line
Cecilia2-Group27.day28.R32_48_3	-1.28053547532926	48	line
Cecilia2-Group27.day28.R32_48_4	2.14855615288095	48	line
Cecilia2-Group27.day28.R32_48_5	1.67370853236654	48	line
Cecilia2-Group27.day28.R32_48_6	-3.29844721746745	48	line
Cecilia2-Group27.day28.R32_48_7	4.06322341014469	48	line
Cecilia3-Group27.day28.R32_48_1	-0.680452301926718	48	line
Cecilia1-Group27.day28.R32_491_1	-0.568144838405377	491	line
Cecilia1-Group27.day28.R32_491_2	1.50184910610077	491	line
Cecilia1-Group27.day28.R32_491_3	4.57814879082243	491	line
Cecilia1-Group27.day28.R32_491_4	2.9010586068054	491	line
Cecilia1-Group27.day28.R32_491_5	5.74408797527766	491	line
Cecilia1-Group27.day28.R32_491_6	1.36961218230594	491	line
Cecilia1-Group27.day28.R32_491_7	3.13996652458289	491	line
Cecilia1-Group27.day28.R32_491_8	1.05925059524181	491	line
Cecilia2-Group27.day28.R32_491_1	-0.645028821230722	491	line
Cecilia2-Group27.day28.R32_491_2	-1.42894635345003	491	line
Cecilia2-Group27.day28.R32_491_3	-1.31732119698112	491	line
Ben-group27.day28.R32_Ral_517_1	-3.06048208499609	517	line
Ben-group27.day28.R32_Ral_517_2	-1.42556390384821	517	line
Ben-group27.day28.R32_Ral_517_3	0.440432838647277	517	line
Ben-group27.day28.R32_Ral_517_4	-2.78260670101169	517	line
Cecilia2-Group27.day28.R32_517_1	1.82956155326687	517	line
Cecilia2-Group27.day28.R32_517_2	-0.421021135801244	517	line
Cecilia2-Group27.day28.R32_517_3	-0.0691770438702484	517	line
Cecilia3-Group27.day28.R32_517_	-1.12097939389879	517	line
Cecilia3-Group27.day28.R32_517_1	-1.58108531899821	517	line
Cecilia3-Group27.day28.R32_517_2	-1.33428907413709	517	line
Cecilia3-Group27.day28.R32_517_3	-1.21608872943908	517	line
Cecilia4-Group27.day28.R32_517_1	0.38811643896535	517	line
Cecilia4-Group27.day28.R32_517_10	1.26072839967452	517	line
Cecilia4-Group27.day28.R32_517_11	0.0249164372698979	517	line
Cecilia4-Group27.day28.R32_517_12	2.20290145670289	517	line
Cecilia4-Group27.day28.R32_517_2	0.551673546496413	517	line
Cecilia4-Group27.day28.R32_517_3	0.370593092083302	517	line
Cecilia4-Group27.day28.R32_517_4	0.0937981843118653	517	line
Cecilia4-Group27.day28.R32_517_5	0.508657324647635	517	line
Cecilia4-Group27.day28.R32_517_7	1.10744733710493	517	line
Cecilia4-Group27.day28.R32_517_8	1.13007901096955	517	line
Cecilia4-Group27.day28.R32_517_9	0.0746130509314821	517	line
Cecilia2-Group27.day28.R32_528_1	0.684149833002702	528	line
Cecilia2-Group27.day28.R32_528_10	1.62873933238796	528	line
Cecilia2-Group27.day28.R32_528_11	1.48501718375738	528	line
Cecilia2-Group27.day28.R32_528_3	0.581867633661538	528	line
Cecilia2-Group27.day28.R32_528_4	3.26775141847616	528	line
Cecilia2-Group27.day28.R32_528_5	0.529867573091547	528	line
Cecilia2-Group27.day28.R32_528_6	5.4489164391863	528	line
Cecilia2-Group27.day28.R32_528_7	-0.104401256139852	528	line
Cecilia2-Group27.day28.R32_528_8	2.36648324849835	528	line
Cecilia2-Group27.day28.R32_528_9	3.0058957299403	528	line
Cecilia3-Group27.day28.R32_528_1	-1.16766796003466	528	line
Cecilia3-Group27.day28.R32_528_2	0.765286822001152	528	line
Cecilia3-Group27.day28.R32_528_3	0.192945126815456	528	line
Cecilia3-Group27.day28.R32_528_4	-1.07097219724768	528	line
Cecilia3-Group27.day28.R32_528_5	-0.51159594756492	528	line
Cecilia3-Group27.day28.R32_528_6	-3.04160374214141	528	line
Cecilia3-Group27.day28.R32_528_7	-1.35270923895769	528	line
Cecilia1-Group27.day28.R32_530_1	1.43575438757378	530	line
Cecilia1-Group27.day28.R32_530_10	-2.10358039305698	530	line
Cecilia1-Group27.day28.R32_530_11	-1.83779302862688	530	line
Cecilia1-Group27.day28.R32_530_12	1.60732297233333	530	line
Cecilia1-Group27.day28.R32_530_13	-1.94068431537733	530	line
Cecilia1-Group27.day28.R32_530_14	-3.86858908796339	530	line
Cecilia1-Group27.day28.R32_530_15	-0.989833880344251	530	line
Cecilia1-Group27.day28.R32_530_16	-1.22577865059934	530	line
Cecilia1-Group27.day28.R32_530_2	-2.20651188841678	530	line
Cecilia1-Group27.day28.R32_530_3	-2.74737988972236	530	line
Cecilia1-Group27.day28.R32_530_4	-3.74930055909097	530	line
Cecilia1-Group27.day28.R32_530_5	-1.02151226694331	530	line
Cecilia1-Group27.day28.R32_530_6	-1.62064028338883	530	line
Cecilia1-Group27.day28.R32_530_7	-1.55882603771309	530	line
Cecilia1-Group27.day28.R32_530_8	-1.84830550899467	530	line
Cecilia1-Group27.day28.R32_530_9	-0.700728341168523	530	line
Cecilia2-Group27.day28.R32_530_1	-1.84745040180531	530	line
Cecilia2-Group27.day28.R32_530_2	0.0554156879299369	530	line
Cecilia2-Group27.day28.R32_530_3	0.163773302256899	530	line
Cecilia2-Group27.day28.R32_530_4	-1.69895490807343	530	line
Cecilia3-Group27.day28.R32_530_1	0.34780767103748	530	line
Cecilia3-Group27.day28.R32_530_10	-0.481505414010523	530	line
Cecilia3-Group27.day28.R32_530_2	-1.31792721605144	530	line
Cecilia3-Group27.day28.R32_530_3	2.31490894889034	530	line
Cecilia3-Group27.day28.R32_530_4	1.13683224984442	530	line
Cecilia3-Group27.day28.R32_530_5	1.41390893605528	530	line
Cecilia3-Group27.day28.R32_530_6	-1.85263512236068	530	line
Cecilia3-Group27.day28.R32_530_7	0.926344031865234	530	line
Cecilia3-Group27.day28.R32_530_8	0.627845665903667	530	line
Cecilia3-Group27.day28.R32_530_9	1.44871126390934	530	line
Ben-group27.day28.R32_Ral_551_1	6.68325164417014	551	line
Ben-group27.day28.R32_Ral_551_10	1.95211133610803	551	line
Ben-group27.day28.R32_Ral_551_11	3.15535148388487	551	line
Ben-group27.day28.R32_Ral_551_12	1.41979986658125	551	line
Ben-group27.day28.R32_Ral_551_13	2.09905355308746	551	line
Ben-group27.day28.R32_Ral_551_14	4.41778311506669	551	line
Ben-group27.day28.R32_Ral_551_15	0.564041084309257	551	line
Ben-group27.day28.R32_Ral_551_16	4.17285744485366	551	line
Ben-group27.day28.R32_Ral_551_17	2.04958733991235	551	line
Ben-group27.day28.R32_Ral_551_18	4.6172077149833	551	line
Ben-group27.day28.R32_Ral_551_19	4.33113449510839	551	line
Ben-group27.day28.R32_Ral_551_2	1.96601033107887	551	line
Ben-group27.day28.R32_Ral_551_20	2.20907437105972	551	line
Ben-group27.day28.R32_Ral_551_21	4.2177858052436	551	line
Ben-group27.day28.R32_Ral_551_3	1.49516354691636	551	line
Ben-group27.day28.R32_Ral_551_4	3.45621829984448	551	line
Ben-group27.day28.R32_Ral_551_5	5.44985923079452	551	line
Ben-group27.day28.R32_Ral_551_6	4.40535623346447	551	line
Ben-group27.day28.R32_Ral_551_7	3.75952253063524	551	line
Ben-group27.day28.R32_Ral_551_8	1.14054187881981	551	line
Ben-group27.day28.R32_Ral_551_9	4.11880837961288	551	line
Braydon-Group27.day28.R32_Ral_566_1	1.00512762599435	566	line
Braydon-Group27.day28.R32_Ral_566_2	0.34569723376403	566	line
Braydon-Group27.day28.R32_Ral_566_3	-1.14858451326713	566	line
Braydon-Group27.day28.R32_Ral_566_4	-1.38129521529634	566	line
Braydon-Group27.day28.R32_Ral_566_5	0.19464775435149	566	line
Braydon-Group27.day28.R32_Ral_566_6	0.771429683132759	566	line
Braydon-Group27.day28.R32_Ral_566_7	-0.697332257952816	566	line
Braydon-Group27.day28.R32_Ral_566_8	-0.497425276267898	566	line
Braydon-Group27.day28.R32_Ral_566_9	1.68136843129861	566	line
Deja-Group27.day28.R32_Ral_566_1	2.02030900301908	566	line
Deja-Group27.day28.R32_Ral_566_10	3.36948881663762	566	line
Deja-Group27.day28.R32_Ral_566_11	-4.12583581718703	566	line
Deja-Group27.day28.R32_Ral_566_12	3.81647462472667	566	line
Deja-Group27.day28.R32_Ral_566_13	1.67194328595215	566	line
Deja-Group27.day28.R32_Ral_566_2	4.33437383624164	566	line
Deja-Group27.day28.R32_Ral_566_3	-1.75576490517686	566	line
Deja-Group27.day28.R32_Ral_566_4	-0.303528621500157	566	line
Deja-Group27.day28.R32_Ral_566_5	1.64138092134547	566	line
Deja-Group27.day28.R32_Ral_566_6	0.559788732393135	566	line
Deja-Group27.day28.R32_Ral_566_7	-0.538006280873756	566	line
Deja-Group27.day28.R32_Ral_566_8	4.21508726929892	566	line
Deja-Group27.day28.R32_Ral_566_9	1.04600461772715	566	line
Valeria-group27.day28.R32_Ral_566_1	2.23904029043144	566	line
Valeria-group27.day28.R32_Ral_566_2	-0.0387614626057901	566	line
Valeria-group27.day28.R32_Ral_566_3	0.277174666959452	566	line
Valeria-group27.day28.R32_Ral_566_4	2.91691731076265	566	line
Valeria-group27.day28.R32_Ral_566_5	1.65545581124103	566	line
Valeria-group27.day28.R32_Ral_566_6	-2.44015480261631	566	line
Valeria-group27.day28.R32_Ral_566_7	-1.67983785422708	566	line
Cecilia1-Group27.day28.R32_589_1	-0.835569807778193	589	line
Cecilia1-Group27.day28.R32_589_10	-1.68625356588538	589	line
Cecilia1-Group27.day28.R32_589_11	-3.25506276820633	589	line
Cecilia1-Group27.day28.R32_589_12	-2.38960030508811	589	line
Cecilia1-Group27.day28.R32_589_13	2.46237454440623	589	line
Cecilia1-Group27.day28.R32_589_14	0.332579223019059	589	line
Cecilia1-Group27.day28.R32_589_15	1.3514771699566	589	line
Cecilia1-Group27.day28.R32_589_16	-1.22482211859542	589	line
Cecilia1-Group27.day28.R32_589_17	-0.600231937560367	589	line
Cecilia1-Group27.day28.R32_589_18	-1.03231249640159	589	line
Cecilia1-Group27.day28.R32_589_2	-0.639284152848971	589	line
Cecilia1-Group27.day28.R32_589_3	0.506824839581466	589	line
Cecilia1-Group27.day28.R32_589_4	-0.674859503934436	589	line
Cecilia1-Group27.day28.R32_589_5	-1.72049289354058	589	line
Cecilia1-Group27.day28.R32_589_6	-0.204044698219856	589	line
Cecilia1-Group27.day28.R32_589_7	-2.80925516127544	589	line
Cecilia1-Group27.day28.R32_589_8	-1.03104852582664	589	line
Cecilia1-Group27.day28.R32_589_9	-3.47860820523784	589	line
Cecilia2-Group27.day28.R32_589_1	-0.734216472301925	589	line
Cecilia2-Group27.day28.R32_589_2	-1.00611376336029	589	line
Cecilia2-Group27.day28.R32_589_3	-3.38402580781231	589	line
Cecilia2-Group27.day28.R32_589_4	-1.76247223419259	589	line
Cecilia2-Group27.day28.R32_589_5	-2.51743110539144	589	line
Cecilia2-Group27.day28.R32_589_6	-2.45432317819638	589	line
Cecilia2-Group27.day28.R32_589_7	1.05100872378487	589	line
Cecilia3-Group27.day28.R32_589_1	1.80957302521584	589	line
Cecilia3-Group27.day28.R32_589_2	4.14513061012751	589	line
Cecilia3-Group27.day28.R32_589_3	2.32262272103417	589	line
Cecilia3-Group27.day28.R32_589_4	3.43621467462998	589	line
Cecilia3-Group27.day28.R32_589_5	2.53814529251504	589	line
Cecilia3-Group27.day28.R32_589_6	3.90399691159074	589	line
Cecilia3-Group27.day28.R32_589_7	2.78505828750982	589	line
Cecilia1-Group27.day28.R32_712_1	-2.16298165453491	712	line
Cecilia1-Group27.day28.R32_712_2	-1.01639471284478	712	line
Cecilia1-Group27.day28.R32_712_4	-1.74051824212662	712	line
Cecilia1-Group27.day28.R32_712_5	-0.631613694560729	712	line
Cecilia1-Group27.day28.R32_712_6	0.359902935910906	712	line
Cecilia1-Group27.day28.R32_712_7	-0.215456965832576	712	line
Cecilia2-Group27.day28.R32_712_1	0.301572078522893	712	line
Cecilia2-Group27.day28.R32_712_2	-0.495135460983947	712	line
Cecilia2-Group27.day28.R32_712_3	1.88819018787135	712	line
Cecilia2-Group27.day28.R32_712_4	0.0991247747574926	712	line
Cecilia2-Group27.day28.R32_712_5	-0.75584058942769	712	line
Cecilia2-Group27.day28.R32_712_6	-0.546527995261274	712	line
Cecilia2-Group27.day28.R32_712_7	-1.42434223295017	712	line
Cecilia2-Group27.day28.R32_712_8	2.61387136408721	712	line
Cecilia2-Group27.day28.R32_712_9	-1.73401164039826	712	line
Cecilia3-Group27.day28.R32_712_1	-3.87344077525261	712	line
Cecilia3-Group27.day28.R32_712_10	0.946517433529067	712	line
Cecilia3-Group27.day28.R32_712_11	-0.876712314364574	712	line
Cecilia3-Group27.day28.R32_712_12	0.459436637085762	712	line
Cecilia3-Group27.day28.R32_712_2	-1.38303457764038	712	line
Cecilia3-Group27.day28.R32_712_3	-0.992697285660578	712	line
Cecilia3-Group27.day28.R32_712_4	-0.22507316360358	712	line
Cecilia3-Group27.day28.R32_712_5	1.61632929095478	712	line
Cecilia3-Group27.day28.R32_712_6	0.241225743066399	712	line
Cecilia3-Group27.day28.R32_712_7	-1.92243807447035	712	line
Cecilia3-Group27.day28.R32_712_8	-1.00191308960497	712	line
Cecilia3-Group27.day28.R32_712_9	1.44546259903658	712	line
Ben-group27.day28.R32_Ral_714_1	-4.55025656185928	714	line
Ben-group27.day28.R32_Ral_714_10	-3.04886264846923	714	line
Ben-group27.day28.R32_Ral_714_11	-0.441649206298479	714	line
Ben-group27.day28.R32_Ral_714_12	-4.52231448699806	714	line
Ben-group27.day28.R32_Ral_714_13	-7.21863952153144	714	line
Ben-group27.day28.R32_Ral_714_14	-2.98370429741305	714	line
Ben-group27.day28.R32_Ral_714_15	-5.71528774312079	714	line
Ben-group27.day28.R32_Ral_714_16	-3.89916569993504	714	line
Ben-group27.day28.R32_Ral_714_17	-0.945459275598347	714	line
Ben-group27.day28.R32_Ral_714_18	-7.23832432735295	714	line
Ben-group27.day28.R32_Ral_714_19	-4.59797567416057	714	line
Ben-group27.day28.R32_Ral_714_2	-6.9720699242474	714	line
Ben-group27.day28.R32_Ral_714_20	-5.74401074861635	714	line
Ben-group27.day28.R32_Ral_714_21	-7.15156829494671	714	line
Ben-group27.day28.R32_Ral_714_22	-1.54027240593205	714	line
Ben-group27.day28.R32_Ral_714_3	-4.30697932304464	714	line
Ben-group27.day28.R32_Ral_714_4	-3.56269067848602	714	line
Ben-group27.day28.R32_Ral_714_5	-5.73340563393384	714	line
Ben-group27.day28.R32_Ral_714_6	-4.67746451102741	714	line
Ben-group27.day28.R32_Ral_714_7	-4.32531051594654	714	line
Ben-group27.day28.R32_Ral_714_8	-2.56284912931102	714	line
Ben-group27.day28.R32_Ral_714_9	-2.62503853159686	714	line
Cecilia1-Group27.day28.R32_716_1	2.83097769076555	716	line
Cecilia1-Group27.day28.R32_716_10	-2.18455409865276	716	line
Cecilia1-Group27.day28.R32_716_11	-0.184706330397857	716	line
Cecilia1-Group27.day28.R32_716_2	2.46092060321768	716	line
Cecilia1-Group27.day28.R32_716_3	4.51713109110055	716	line
Cecilia1-Group27.day28.R32_716_4	-0.6629465194566	716	line
Cecilia1-Group27.day28.R32_716_5	1.28020421938257	716	line
Cecilia1-Group27.day28.R32_716_6	0.72384775137147	716	line
Cecilia1-Group27.day28.R32_716_7	2.97888752117396	716	line
Cecilia1-Group27.day28.R32_716_8	3.10426135417304	716	line
Cecilia1-Group27.day28.R32_716_9	-0.194635431659785	716	line
Cecilia2-Group27.day28.R32_716_1	0.966766745249999	716	line
Cecilia2-Group27.day28.R32_716_2	0.726662656924257	716	line
Cecilia2-Group27.day28.R32_716_3	1.60216115318587	716	line
Cecilia2-Group27.day28.R32_716_4	2.73426087380898	716	line
Cecilia2-Group27.day28.R32_716_5	2.74870219959775	716	line
Cecilia2-Group27.day28.R32_716_6	5.40696704680273	716	line
Cecilia2-Group27.day28.R32_716_7	2.08778041808703	716	line
Cecilia2-Group27.day28.R32_716_8	1.05875905352921	716	line
Cecilia2-Group27.day28.R32_716_9	1.38924187619656	716	line
Cecilia3-Group27.day28.R32_716_1	1.6706915264936	716	line
Cecilia3-Group27.day28.R32_716_10	1.01690639318223	716	line
Cecilia3-Group27.day28.R32_716_11	1.8843290887258	716	line
Cecilia3-Group27.day28.R32_716_12	1.24407128680674	716	line
Cecilia3-Group27.day28.R32_716_13	-2.10577132318408	716	line
Cecilia3-Group27.day28.R32_716_2	-1.18716488263954	716	line
Cecilia3-Group27.day28.R32_716_3	2.07155134986284	716	line
Cecilia3-Group27.day28.R32_716_4	3.28227160290756	716	line
Cecilia3-Group27.day28.R32_716_5	-1.3627566308911	716	line
Cecilia3-Group27.day28.R32_716_6	0.699300065789247	716	line
Cecilia3-Group27.day28.R32_716_7	-1.77607238931095	716	line
Cecilia3-Group27.day28.R32_716_8	4.41721458313753	716	line
Cecilia3-Group27.day28.R32_716_9	-0.29426731323494	716	line
Valeria-group27.day28.R32_Ral_737_1	-1.00576542371182	737	line
Valeria-group27.day28.R32_Ral_737_12	-0.809898328749386	737	line
Valeria-group27.day28.R32_Ral_737_13	-2.66823747549639	737	line
Valeria-group27.day28.R32_Ral_737_14	-2.41215653458786	737	line
Valeria-group27.day28.R32_Ral_737_15	-2.83567834123921	737	line
