genename nsnp obs ngreater nperm prop rank log log.snp
FBgn0044871 67 1.46025 9293 10000 0.929307069293071 15464 0.031840759134013 1.82607480270083
FBgn0036053 113 1.6949 9293 10000 0.929307069293071 15464 0.031840759134013 2.05307844348342
FBgn0000173 19 1.20149 9294 10000 0.929407059294071 15468 0.0317940331689453 1.27875360095283
FBgn0085237 41 1.31865 9294 10000 0.929407059294071 15468 0.0317940331689453 1.61278385671974
FBgn0033715 17 0.924129 9294 10000 0.929407059294071 15468 0.0317940331689453 1.23044892137827
FBgn0022023 44 1.51746 9295 10000 0.92950704929507 15471 0.0317473122306072 1.64345267648619
FBgn0024360 17 1.07403 9295 10000 0.92950704929507 15471 0.0317473122306072 1.23044892137827
FBgn0265343 33 1.39295 9296 10000 0.92960703929607 15473 0.0317005963179172 1.51851393987789
FBgn0035429 358 2.31492 9296 10000 0.92960703929607 15473 0.0317005963179172 2.55388302664387
FBgn0036230 59 1.67696 9297 10000 0.92970702929707 15475 0.0316538854297944 1.77085201164214
FBgn0262441 30 1.12109 9298 10000 0.92980701929807 15476 0.031607179565158 1.47712125471966
FBgn0039348 314 2.31488 9299 10000 0.92990700929907 15477 0.0315604787229275 2.49692964807321
FBgn0038598 100 1.8689 9300 10000 0.93000699930007 15478 0.0315137829020231 2
FBgn0039664 125 2.05195 9300 10000 0.93000699930007 15478 0.0315137829020231 2.09691001300806
FBgn0033005 44 1.52755 9303 10000 0.93030696930307 15480 0.0313737255564707 1.64345267648619
FBgn0262376 28 1.38874 9304 10000 0.93040695930407 15481 0.0313270498100769 1.44715803134222
FBgn0037301 29 1.18502 9305 10000 0.930506949305069 15482 0.0312803790796141 1.46239799789896
FBgn0052459 21 1.25349 9305 10000 0.930506949305069 15482 0.0312803790796141 1.32221929473392
FBgn0031020 74 1.7009 9305 10000 0.930506949305069 15482 0.0312803790796141 1.86923171973098
FBgn0029676 9 0.687138 9306 10000 0.930606939306069 15485 0.0312337133640044 0.954242509439325
FBgn0039890 41 1.36714 9307 10000 0.930706929307069 15486 0.0311870526621703 1.61278385671974
FBgn0050074 45 1.54585 9307 10000 0.930706929307069 15486 0.0311870526621703 1.65321251377534
FBgn0026314 58 1.48847 9307 10000 0.930706929307069 15486 0.0311870526621703 1.76342799356294
FBgn0039769 160 1.82592 9308 10000 0.930806919308069 15489 0.0311403969730345 2.20411998265592
FBgn0263249 13 0.926149 9308 10000 0.930806919308069 15489 0.0311403969730345 1.11394335230684
FBgn0265995 66 1.66697 9308 10000 0.930806919308069 15489 0.0311403969730345 1.81954393554187
FBgn0030141 39 1.53176 9308 10000 0.930806919308069 15489 0.0311403969730345 1.5910646070265
FBgn0033814 129 1.82143 9308 10000 0.930806919308069 15489 0.0311403969730345 2.11058971029925
FBgn0051646 837 2.68939 9308 10000 0.930806919308069 15489 0.0311403969730345 2.92272545799326
FBgn0003388 142 1.90496 9309 10000 0.930906909309069 15495 0.0310937462955201 2.15228834438306
FBgn0266655 14 0.985643 9310 10000 0.931006899310069 15496 0.0310471006285504 1.14612803567824
FBgn0266865 95 1.57315 9310 10000 0.931006899310069 15496 0.0310471006285504 1.97772360528885
FBgn0036763 18 0.966727 9310 10000 0.931006899310069 15496 0.0310471006285504 1.25527250510331
FBgn0045073 61 1.31596 9311 10000 0.931106889311069 15499 0.0310004599710494 1.78532983501077
FBgn0013277 1 0.0879554 9311 10000 0.931106889311069 15499 0.0310004599710494 0
FBgn0028691 67 1.61975 9311 10000 0.931106889311069 15499 0.0310004599710494 1.82607480270083
FBgn0052361 36 1.3651 9312 10000 0.931206879312069 15502 0.0309538243219412 1.55630250076729
FBgn0026238 148 1.95713 9312 10000 0.931206879312069 15502 0.0309538243219412 2.17026171539496
FBgn0026738 61 1.61653 9312 10000 0.931206879312069 15502 0.0309538243219412 1.78532983501077
FBgn0003270 44 1.57371 9313 10000 0.931306869313069 15505 0.0309071936801501 1.64345267648619
FBgn0051602 50 1.50961 9313 10000 0.931306869313069 15505 0.0309071936801501 1.69897000433602
FBgn0032634 40 1.54443 9313 10000 0.931306869313069 15505 0.0309071936801501 1.60205999132796
FBgn0259932 106 1.75446 9314 10000 0.931406859314069 15508 0.0308605680446012 2.02530586526477
FBgn0263251 106 1.75446 9314 10000 0.931406859314069 15508 0.0308605680446012 2.02530586526477
FBgn0267065 38 1.14262 9315 10000 0.931506849315068 15510 0.0308139474142196 1.57978359661681
FBgn0014870 73 1.35595 9315 10000 0.931506849315068 15510 0.0308139474142196 1.86332286012046
FBgn0034313 76 1.61264 9315 10000 0.931506849315068 15510 0.0308139474142196 1.88081359228079
FBgn0031766 38 1.25977 9320 10000 0.932006799320068 15513 0.0305809193022258 1.57978359661681
FBgn0054021 15 0.910735 9320 10000 0.932006799320068 15513 0.0305809193022258 1.17609125905568
FBgn0259715 85 1.68668 9320 10000 0.932006799320068 15513 0.0305809193022258 1.92941892571429
FBgn0267149 20 1.17317 9320 10000 0.932006799320068 15513 0.0305809193022258 1.30102999566398
FBgn0035816 160 1.99949 9320 10000 0.932006799320068 15513 0.0305809193022258 2.20411998265592
FBgn0265645 98 1.924 9321 10000 0.932106789321068 15518 0.0305343286802958 1.99122607569249
FBgn0050265 106 1.7779 9322 10000 0.932206779322068 15519 0.0304877430560192 2.02530586526477
FBgn0267154 35 1.4448 9322 10000 0.932206779322068 15519 0.0304877430560192 1.54406804435028
FBgn0022772 39 1.41928 9322 10000 0.932206779322068 15519 0.0304877430560192 1.5910646070265
FBgn0032506 184 2.01549 9323 10000 0.932306769323068 15522 0.0304411624283236 2.26481782300954
FBgn0263237 35 1.58931 9324 10000 0.932406759324068 15523 0.0303945867961375 1.54406804435028
FBgn0035169 97 1.85918 9324 10000 0.932406759324068 15523 0.0303945867961375 1.98677173426624
FBgn0045770 156 2.01552 9325 10000 0.932506749325067 15525 0.0303480161583894 2.19312459835446
FBgn0028396 43 1.35094 9325 10000 0.932506749325067 15525 0.0303480161583894 1.63346845557959
FBgn0037758 7 0.715805 9326 10000 0.932606739326067 15527 0.0303014505140084 0.845098040014257
FBgn0003392 159 2.09838 9326 10000 0.932606739326067 15527 0.0303014505140084 2.20139712432045
FBgn0042111 26 1.0483 9326 10000 0.932606739326067 15527 0.0303014505140084 1.41497334797082
FBgn0260970 92 1.65587 9326 10000 0.932606739326067 15527 0.0303014505140084 1.96378782734556
FBgn0035526 113 1.52128 9327 10000 0.932706729327067 15531 0.0302548898619238 2.05307844348342
FBgn0036860 105 1.89604 9327 10000 0.932706729327067 15531 0.0302548898619238 2.02118929906994
FBgn0039300 52 1.52723 9328 10000 0.932806719328067 15533 0.0302083342010652 1.7160033436348
FBgn0037576 20 1.33269 9329 10000 0.932906709329067 15534 0.0301617835303627 1.30102999566398
FBgn0039016 155 1.94195 9329 10000 0.932906709329067 15534 0.0301617835303627 2.19033169817029
FBgn0259166 44 1.51063 9329 10000 0.932906709329067 15534 0.0301617835303627 1.64345267648619
FBgn0265551 49 1.46622 9329 10000 0.932906709329067 15534 0.0301617835303627 1.69019608002851
FBgn0038052 13 0.982326 9331 10000 0.933106689331067 15538 0.0300686971551477 1.11394335230684
FBgn0040513 30 1.31014 9331 10000 0.933106689331067 15538 0.0300686971551477 1.47712125471966
FBgn0050503 30 1.31014 9331 10000 0.933106689331067 15538 0.0300686971551477 1.47712125471966
FBgn0261065 79 1.46025 9331 10000 0.933106689331067 15538 0.0300686971551477 1.89762709129044
FBgn0029799 19 0.998456 9332 10000 0.933206679332067 15542 0.0300221614484968 1.27875360095283
FBgn0039459 67 1.65062 9333 10000 0.933306669333067 15543 0.0299756307277255 1.82607480270083
FBgn0004832 54 1.34253 9334 10000 0.933406659334067 15544 0.0299291049917655 1.73239375982297
FBgn0266211 52 1.1727 9334 10000 0.933406659334067 15544 0.0299291049917655 1.7160033436348
FBgn0052553 58 1.4705 9335 10000 0.933506649335066 15546 0.0298825842395489 1.76342799356294
FBgn0011832 57 1.42324 9335 10000 0.933506649335066 15546 0.0298825842395489 1.75587485567249
FBgn0031252 25 1.13621 9336 10000 0.933606639336066 15548 0.029836068470008 1.39794000867204
FBgn0050052 76 1.49115 9337 10000 0.933706629337066 15549 0.0297895576820757 1.88081359228079
FBgn0039801 113 1.70502 9338 10000 0.933806619338066 15550 0.029743051874685 2.05307844348342
FBgn0052446 37 1.38924 9338 10000 0.933806619338066 15550 0.029743051874685 1.56820172406699
FBgn0085428 194 2.10391 9340 10000 0.934006599340066 15552 0.0296500551972625 2.28780172993023
FBgn0259937 69 1.386 9341 10000 0.934106589341066 15553 0.0296035643250987 1.83884909073726
FBgn0030013 65 1.61377 9342 10000 0.934206579342066 15554 0.0295570784292125 1.81291335664286
FBgn0051141 29 1.22927 9343 10000 0.934306569343066 15555 0.0295105975085384 1.46239799789896
FBgn0002719 148 1.80583 9344 10000 0.934406559344066 15556 0.0294641215620118 2.17026171539496
FBgn0037513 35 1.50581 9344 10000 0.934406559344066 15556 0.0294641215620118 1.54406804435028
FBgn0038463 40 1.34242 9344 10000 0.934406559344066 15556 0.0294641215620118 1.60205999132796
FBgn0039424 115 1.8567 9344 10000 0.934406559344066 15556 0.0294641215620118 2.06069784035361
FBgn0000633 2893 3.13763 9344 10000 0.934406559344066 15556 0.0294641215620118 3.46134843364798
FBgn0041182 205 2.02533 9344 10000 0.934406559344066 15556 0.0294641215620118 2.31175386105575
FBgn0085376 1053 2.66591 9344 10000 0.934406559344066 15556 0.0294641215620118 3.02242837118549
FBgn0265657 68 1.64809 9345 10000 0.934506549345065 15563 0.0294176505885682 1.83250891270624
FBgn0000037 140 1.86381 9346 10000 0.934606539346065 15564 0.0293711845871433 2.14612803567824
FBgn0037125 19 1.12144 9346 10000 0.934606539346065 15564 0.0293711845871433 1.27875360095283
FBgn0051267 93 1.60235 9346 10000 0.934606539346065 15564 0.0293711845871433 1.96848294855394
FBgn0053542 141 1.72259 9346 10000 0.934606539346065 15564 0.0293711845871433 2.14921911265538
FBgn0016078 286 2.22776 9347 10000 0.934706529347065 15568 0.0293247235566734 2.45636603312904
FBgn0037171 378 2.15252 9347 10000 0.934706529347065 15568 0.0293247235566734 2.57749179983723
FBgn0037602 12 0.912114 9348 10000 0.934806519348065 15570 0.0292782674960949 1.07918124604762
FBgn0262144 50 1.23676 9348 10000 0.934806519348065 15570 0.0292782674960949 1.69897000433602
FBgn0262688 34 1.43 9348 10000 0.934806519348065 15570 0.0292782674960949 1.53147891704226
FBgn0025742 56 1.42162 9349 10000 0.934906509349065 15573 0.0292318164043449 1.7481880270062
FBgn0262291 24 1.24011 9351 10000 0.935106489351065 15574 0.029138929123079 1.38021124171161
FBgn0032259 100 1.78784 9351 10000 0.935106489351065 15574 0.029138929123079 2
FBgn0267159 38 1.57972 9351 10000 0.935106489351065 15574 0.029138929123079 1.57978359661681
FBgn0040734 125 1.87091 9352 10000 0.935206479352065 15577 0.0290924929314386 2.09691001300806
FBgn0036353 73 1.66415 9352 10000 0.935206479352065 15577 0.0290924929314386 1.86332286012046
FBgn0037958 53 1.48244 9353 10000 0.935306469353065 15579 0.0290460617043773 1.72427586960079
FBgn0038491 54 1.45078 9353 10000 0.935306469353065 15579 0.0290460617043773 1.73239375982297
FBgn0024975 54 1.49588 9353 10000 0.935306469353065 15579 0.0290460617043773 1.73239375982297
FBgn0263512 553 2.64083 9355 10000 0.935506449355064 15582 0.0289532141397473 2.7427251313047
FBgn0000047 87 1.77599 9356 10000 0.935606439356064 15583 0.0289067978000565 1.93951925261862
FBgn0039896 7 0.907904 9356 10000 0.935606439356064 15583 0.0289067978000565 0.845098040014257
FBgn0004882 248 2.21453 9357 10000 0.935706429357064 15585 0.0288603864207012 2.39445168082622
FBgn0263521 28 1.16942 9358 10000 0.935806419358064 15586 0.0288139800006215 1.44715803134222
FBgn0035409 41 1.38211 9360 10000 0.936006399360064 15587 0.0287211820340497 1.61278385671974
FBgn0028387 295 2.02624 9360 10000 0.936006399360064 15587 0.0287211820340497 2.46982201597816
FBgn0030808 205 1.9252 9361 10000 0.936106389361064 15589 0.0286747904854393 2.31175386105575
FBgn0039344 92 1.82169 9362 10000 0.936206379362064 15590 0.0286284038918676 1.96378782734556
FBgn0051583 26 1.25482 9362 10000 0.936206379362064 15590 0.0286284038918676 1.41497334797082
FBgn0031106 32 1.25764 9362 10000 0.936206379362064 15590 0.0286284038918676 1.50514997831991
FBgn0050155 37 1.31438 9363 10000 0.936306369363064 15593 0.0285820222522759 1.56820172406699
FBgn0263455 25 1.25605 9363 10000 0.936306369363064 15593 0.0285820222522759 1.39794000867204
FBgn0052462 21 1.26666 9364 10000 0.936406359364064 15595 0.0285356455656065 1.32221929473392
FBgn0024371 19 1.23745 9364 10000 0.936406359364064 15595 0.0285356455656065 1.27875360095283
FBgn0025776 74 1.74003 9366 10000 0.936606339366063 15597 0.0284429070468037 1.86923171973098
FBgn0037051 26 1.27125 9370 10000 0.937006299370063 15598 0.0282574893977483 1.41497334797082
FBgn0038674 53 1.46889 9370 10000 0.937006299370063 15598 0.0282574893977483 1.72427586960079
FBgn0040477 49 1.48775 9371 10000 0.937106289371063 15600 0.0282111473519375 1.69019608002851
FBgn0266264 24 1.06717 9371 10000 0.937106289371063 15600 0.0282111473519375 1.38021124171161
FBgn0033830 135 1.89097 9371 10000 0.937106289371063 15600 0.0282111473519375 2.13033376849501
FBgn0259186 72 1.51901 9372 10000 0.937206279372063 15603 0.0281648102505969 1.85733249643127
FBgn0032168 76 1.66107 9372 10000 0.937206279372063 15603 0.0281648102505969 1.88081359228079
FBgn0266677 70 1.64282 9372 10000 0.937206279372063 15603 0.0281648102505969 1.84509804001426
FBgn0035767 92 1.78838 9373 10000 0.937306269373063 15606 0.0281184780926713 1.96378782734556
FBgn0083022 29 1.22271 9374 10000 0.937406259374063 15607 0.0280721508771062 1.46239799789896
FBgn0261849 2 0.156609 9374 10000 0.937406259374063 15607 0.0280721508771062 0.301029995663981
FBgn0265713 108 1.88214 9374 10000 0.937406259374063 15607 0.0280721508771062 2.03342375548695
FBgn0266954 80 1.72233 9374 10000 0.937406259374063 15607 0.0280721508771062 1.90308998699194
FBgn0016650 248 2.20852 9376 10000 0.937606239376062 15611 0.0279795112688404 2.39445168082622
FBgn0024187 237 2.15675 9376 10000 0.937606239376062 15611 0.0279795112688404 2.3747483460101
FBgn0261787 53 1.50047 9377 10000 0.937706229377062 15613 0.0279331988740321 1.72427586960079
FBgn0266735 65 1.40353 9377 10000 0.937706229377062 15613 0.0279331988740321 1.81291335664286
FBgn0034096 79 1.8598 9377 10000 0.937706229377062 15613 0.0279331988740321 1.89762709129044
FBgn0052677 457 2.41129 9377 10000 0.937706229377062 15613 0.0279331988740321 2.65991620006985
FBgn0053668 13 1.02592 9378 10000 0.937806219378062 15617 0.027886891417369 1.11394335230684
FBgn0262812 56 1.56694 9379 10000 0.937906209379062 15618 0.0278405888977982 1.7481880270062
FBgn0086667 16 0.804033 9380 10000 0.938006199380062 15619 0.027794291314267 1.20411998265592
FBgn0264708 11 1.07267 9380 10000 0.938006199380062 15619 0.027794291314267 1.04139268515823
FBgn0015903 784 2.67709 9380 10000 0.938006199380062 15619 0.027794291314267 2.89431606268444
FBgn0267212 42 1.38307 9381 10000 0.938106189381062 15622 0.0277479986657231 1.6232492903979
FBgn0035382 119 1.82734 9381 10000 0.938106189381062 15622 0.0277479986657231 2.07554696139253
FBgn0051680 24 1.35207 9382 10000 0.938206179382062 15624 0.0277017109511146 1.38021124171161
FBgn0052093 71 1.75047 9385 10000 0.938506149385061 15625 0.0275628774003868 1.85125834871908
FBgn0014029 86 1.47139 9385 10000 0.938506149385061 15625 0.0275628774003868 1.93449845124357
FBgn0052260 173 1.90573 9388 10000 0.938806119388061 15627 0.0274240882172392 2.2380461031288
FBgn0039255 54 1.51184 9389 10000 0.938906109389061 15628 0.0273778350107518 1.73239375982297
FBgn0034789 131 1.84625 9389 10000 0.938906109389061 15628 0.0273778350107518 2.11727129565576
FBgn0037718 33 1.39194 9391 10000 0.939106089391061 15630 0.0272853433733234 1.51851393987789
FBgn0263235 94 1.68183 9391 10000 0.939106089391061 15630 0.0272853433733234 1.9731278535997
FBgn0266101 160 1.85015 9392 10000 0.939206079392061 15632 0.027239104940285 2.20411998265592
FBgn0034985 210 2.10088 9392 10000 0.939206079392061 15632 0.027239104940285 2.32221929473392
FBgn0020445 456 2.39098 9394 10000 0.939406059394061 15634 0.0271466428403182 2.65896484266443
FBgn0040071 415 2.26653 9394 10000 0.939406059394061 15634 0.0271466428403182 2.61804809671209
FBgn0032871 21 1.22196 9395 10000 0.93950604939506 15636 0.0271004191712945 1.32221929473392
FBgn0010235 73 1.52925 9396 10000 0.93960603939606 15637 0.0270542004215139 1.86332286012046
FBgn0037831 35 1.32103 9398 10000 0.93980601939806 15638 0.0269617776754951 1.54406804435028
FBgn0265316 50 1.5881 9398 10000 0.93980601939806 15638 0.0269617776754951 1.69897000433602
FBgn0265684 62 1.67756 9398 10000 0.93980601939806 15638 0.0269617776754951 1.79239168949825
FBgn0037230 6 0.829213 9399 10000 0.93990600939906 15641 0.026915573677164 0.778151250383644
FBgn0039525 68 1.65491 9399 10000 0.93990600939906 15641 0.026915573677164 1.83250891270624
FBgn0032857 482 2.37136 9399 10000 0.93990600939906 15641 0.026915573677164 2.68304703823885
FBgn0037305 12 1.00473 9400 10000 0.94000599940006 15644 0.0268693745938905 1.07918124604762
FBgn0003514 80 1.44928 9400 10000 0.94000599940006 15644 0.0268693745938905 1.90308998699194
FBgn0032525 83 1.59676 9401 10000 0.94010598940106 15646 0.0268231804246289 1.91907809237607
FBgn0000413 51 1.56181 9402 10000 0.94020597940206 15647 0.026776991168334 1.70757017609794
FBgn0039666 109 1.92674 9403 10000 0.94030596940306 15648 0.0267308068239609 2.03742649794062
FBgn0010531 20 1.10857 9403 10000 0.94030596940306 15648 0.0267308068239609 1.30102999566398
FBgn0020261 90 1.70611 9403 10000 0.94030596940306 15648 0.0267308068239609 1.95424250943932
FBgn0033140 63 1.52058 9403 10000 0.94030596940306 15648 0.0267308068239609 1.79934054945358
FBgn0001098 188 2.12806 9404 10000 0.94040595940406 15652 0.026684627390465 2.27415784926368
FBgn0010501 53 1.52319 9406 10000 0.940605939406059 15653 0.026592283251928 1.72427586960079
FBgn0264997 77 1.52706 9406 10000 0.940605939406059 15653 0.026592283251928 1.88649072517248
FBgn0000274 55 1.63038 9407 10000 0.940705929407059 15655 0.0265461185447994 1.74036268949424
FBgn0037747 20 1.11986 9407 10000 0.940705929407059 15655 0.0265461185447994 1.30102999566398
FBgn0083031 27 1.22271 9407 10000 0.940705929407059 15655 0.0265461185447994 1.43136376415899
FBgn0262211 27 1.12109 9407 10000 0.940705929407059 15655 0.0265461185447994 1.43136376415899
FBgn0264084 200 2.00778 9407 10000 0.940705929407059 15655 0.0265461185447994 2.30102999566398
FBgn0052079 92 1.79781 9408 10000 0.940805919408059 15660 0.0264999587443729 1.96378782734556
FBgn0037836 120 1.74578 9410 10000 0.941005899410059 15661 0.0264076538594552 2.07918124604762
FBgn0040735 120 1.87091 9410 10000 0.941005899410059 15661 0.0264076538594552 2.07918124604762
FBgn0028569 50 1.40774 9410 10000 0.941005899410059 15661 0.0264076538594552 1.69897000433602
FBgn0034356 267 2.11397 9411 10000 0.941105889411059 15664 0.026361508772879 2.42651126136458
FBgn0038597 132 1.8689 9412 10000 0.941205879412059 15665 0.0263153685888353 2.12057393120585
FBgn0050227 53 1.40815 9414 10000 0.941405859414059 15666 0.026223102924179 1.72427586960079
FBgn0051202 58 1.38991 9414 10000 0.941405859414059 15666 0.026223102924179 1.76342799356294
FBgn0053965 94 1.68307 9414 10000 0.941405859414059 15666 0.026223102924179 1.9731278535997
FBgn0036116 282 2.2478 9414 10000 0.941405859414059 15666 0.026223102924179 2.45024910831936
FBgn0083994 29 1.11148 9415 10000 0.941505849415059 15670 0.0261769774414844 1.46239799789896
FBgn0259175 1238 2.75162 9415 10000 0.941505849415059 15670 0.0261769774414844 3.0927206446841
FBgn0266728 6 0.332966 9417 10000 0.941705829417058 15672 0.026084741170159 0.778151250383644
FBgn0263573 6 0.801396 9418 10000 0.941805819418058 15673 0.026038630379448 0.778151250383644
FBgn0037759 6 0.650169 9419 10000 0.941905809419058 15674 0.0259925244839853 0.778151250383644
FBgn0032731 164 1.96267 9419 10000 0.941905809419058 15674 0.0259925244839853 2.2148438480477
FBgn0004666 398 2.13795 9419 10000 0.941905809419058 15674 0.0259925244839853 2.59988307207369
FBgn0052133 95 1.71963 9420 10000 0.942005799420058 15677 0.0259464234827315 1.97772360528885
FBgn0262227 20 1.12109 9420 10000 0.942005799420058 15677 0.0259464234827315 1.30102999566398
FBgn0267158 42 1.34373 9421 10000 0.942105789421058 15679 0.0259003273746478 1.6232492903979
FBgn0004618 165 1.88152 9422 10000 0.942205779422058 15680 0.0258542361586955 2.21748394421391
FBgn0051087 102 1.55082 9422 10000 0.942205779422058 15680 0.0258542361586955 2.00860017176192
FBgn0031842 53 1.464 9422 10000 0.942205779422058 15680 0.0258542361586955 1.72427586960079
FBgn0023507 33 0.897194 9422 10000 0.942205779422058 15680 0.0258542361586955 1.51851393987789
FBgn0053688 42 1.53767 9423 10000 0.942305769423058 15684 0.0258081498338363 1.6232492903979
FBgn0082990 32 1.34382 9423 10000 0.942305769423058 15684 0.0258081498338363 1.50514997831991
FBgn0262598 119 1.84998 9423 10000 0.942305769423058 15684 0.0258081498338363 2.07554696139253
FBgn0016974 57 1.54738 9423 10000 0.942305769423058 15684 0.0258081498338363 1.75587485567249
FBgn0039726 63 1.34084 9424 10000 0.942405759424058 15688 0.0257620683990322 1.79934054945358
FBgn0000426 2 0.294073 9425 10000 0.942505749425057 15689 0.0257159918532457 0.301029995663981
FBgn0038762 59 1.53102 9425 10000 0.942505749425057 15689 0.0257159918532457 1.77085201164214
FBgn0053964 2 0.294073 9425 10000 0.942505749425057 15689 0.0257159918532457 0.301029995663981
FBgn0262791 52 1.62585 9425 10000 0.942505749425057 15689 0.0257159918532457 1.7160033436348
FBgn0262836 52 1.62585 9425 10000 0.942505749425057 15689 0.0257159918532457 1.7160033436348
FBgn0033693 2 0.294073 9425 10000 0.942505749425057 15689 0.0257159918532457 0.301029995663981
FBgn0001180 42 1.53174 9426 10000 0.942605739426057 15695 0.0256699201954395 1.6232492903979
FBgn0034315 40 1.25022 9426 10000 0.942605739426057 15695 0.0256699201954395 1.60205999132796
FBgn0262334 18 1.12109 9427 10000 0.942705729427057 15697 0.0256238534245765 1.25527250510331
FBgn0266242 51 1.65673 9427 10000 0.942705729427057 15697 0.0256238534245765 1.70757017609794
FBgn0032456 413 2.32228 9427 10000 0.942705729427057 15697 0.0256238534245765 2.6159500516564
FBgn0005778 110 1.86308 9428 10000 0.942805719428057 15700 0.0255777915396202 2.04139268515822
FBgn0052939 1 0.0692373 9428 10000 0.942805719428057 15700 0.0255777915396202 0
FBgn0262565 28 1.03398 9428 10000 0.942805719428057 15700 0.0255777915396202 1.44715803134222
FBgn0000711 343 2.24924 9428 10000 0.942805719428057 15700 0.0255777915396202 2.53529412004277
FBgn0032265 129 1.98566 9430 10000 0.943005699430057 15704 0.0254856824232828 2.11058971029925
FBgn0030788 53 1.421 9430 10000 0.943005699430057 15704 0.0254856824232828 1.72427586960079
FBgn0031144 159 1.75977 9430 10000 0.943005699430057 15704 0.0254856824232828 2.20139712432045
FBgn0265534 6 0.885222 9431 10000 0.943105689431057 15707 0.02543963518983 0.778151250383644
FBgn0001324 34 1.45534 9432 10000 0.943205679432057 15708 0.0253935928381406 1.53147891704226
FBgn0263471 40 1.33565 9432 10000 0.943205679432057 15708 0.0253935928381406 1.60205999132796
FBgn0025687 146 1.89453 9433 10000 0.943305669433057 15710 0.0253475553671796 2.16435285578444
FBgn0035769 37 1.3933 9433 10000 0.943305669433057 15710 0.0253475553671796 1.56820172406699
FBgn0086061 53 1.48501 9434 10000 0.943405659434057 15712 0.0253015227759125 1.72427586960079
FBgn0263664 36 1.45789 9434 10000 0.943405659434057 15712 0.0253015227759125 1.55630250076729
FBgn0040092 73 1.58931 9435 10000 0.943505649435057 15714 0.0252554950633048 1.86332286012046
FBgn0014411 24 1.15744 9435 10000 0.943505649435057 15714 0.0252554950633048 1.38021124171161
FBgn0039622 7 0.887557 9436 10000 0.943605639436056 15716 0.0252094722283226 0.845098040014257
FBgn0040351 185 1.85681 9437 10000 0.943705629437056 15717 0.0251634542699322 2.26717172840301
FBgn0020633 159 1.84866 9437 10000 0.943705629437056 15717 0.0251634542699322 2.20139712432045
FBgn0031735 55 1.62989 9439 10000 0.943905609439056 15719 0.0250714329787937 1.74036268949424
FBgn0051588 45 1.42345 9440 10000 0.944005599440056 15720 0.0250254296439799 1.65321251377534
FBgn0039337 17 1.04794 9441 10000 0.944105589441056 15721 0.0249794311816266 1.23044892137827
FBgn0263830 38 0.974812 9441 10000 0.944105589441056 15721 0.0249794311816266 1.57978359661681
FBgn0030289 70 1.78239 9442 10000 0.944205579442056 15723 0.0249334375907016 1.84509804001426
FBgn0032406 88 1.63544 9444 10000 0.944405559444056 15724 0.0248414650190103 1.94448267215017
FBgn0029836 52 1.52338 9444 10000 0.944405559444056 15724 0.0248414650190103 1.7160033436348
FBgn0085397 2147 3.03136 9444 10000 0.944405559444056 15724 0.0248414650190103 3.33183204443625
FBgn0037751 21 1.17741 9445 10000 0.944505549445055 15727 0.0247954860361815 1.32221929473392
FBgn0052354 189 2.15431 9445 10000 0.944505549445055 15727 0.0247954860361815 2.27646180417324
FBgn0083985 38 1.15311 9445 10000 0.944505549445055 15727 0.0247954860361815 1.57978359661681
FBgn0038916 101 1.80405 9446 10000 0.944605539446055 15730 0.0247495119206563 2.00432137378264
FBgn0011868 54 1.40815 9446 10000 0.944605539446055 15730 0.0247495119206563 1.73239375982297
FBgn0029705 39 1.38208 9446 10000 0.944605539446055 15730 0.0247495119206563 1.5910646070265
FBgn0031012 97 1.8409 9446 10000 0.944605539446055 15730 0.0247495119206563 1.98677173426624
FBgn0051660 613 2.63591 9446 10000 0.944605539446055 15730 0.0247495119206563 2.78746047451842
FBgn0266679 71 1.62815 9447 10000 0.944705529447055 15735 0.0247035426714043 1.85125834871908
FBgn0038009 40 1.42644 9448 10000 0.944805519448055 15736 0.0246575782873953 1.60205999132796
FBgn0039663 137 2.02946 9448 10000 0.944805519448055 15736 0.0246575782873953 2.13672056715641
FBgn0266256 78 1.79326 9448 10000 0.944805519448055 15736 0.0246575782873953 1.89209460269048
FBgn0040107 48 1.60148 9449 10000 0.944905509449055 15739 0.0246116187675997 1.68124123737559
FBgn0050272 95 1.72982 9450 10000 0.945005499450055 15740 0.0245656641109881 1.97772360528885
FBgn0035210 68 1.39324 9450 10000 0.945005499450055 15740 0.0245656641109881 1.83250891270624
FBgn0061198 51 1.42997 9451 10000 0.945105489451055 15742 0.0245197143165313 1.70757017609794
FBgn0261709 49 1.38896 9451 10000 0.945105489451055 15742 0.0245197143165313 1.69019608002851
FBgn0032266 128 1.98566 9451 10000 0.945105489451055 15742 0.0245197143165313 2.10720996964787
FBgn0036063 81 1.75446 9451 10000 0.945105489451055 15742 0.0245197143165313 1.90848501887865
FBgn0001147 99 1.67165 9453 10000 0.945305469453055 15746 0.0244278293099676 1.99563519459755
FBgn0003979 126 1.65401 9454 10000 0.945405459454055 15747 0.0243818940958041 2.10037054511756
FBgn0262905 54 1.40851 9454 10000 0.945405459454055 15747 0.0243818940958041 1.73239375982297
FBgn0015278 311 2.09997 9455 10000 0.945505449455055 15749 0.0243359637396825 2.49276038902684
FBgn0038967 218 2.20059 9455 10000 0.945505449455055 15749 0.0243359637396825 2.3384564936046
FBgn0038946 150 1.79737 9456 10000 0.945605439456054 15751 0.0242900382405753 2.17609125905568
